#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  36
#! SET periodic_psi true
   -3.141592654   -3.141592654  -87.184718861  -53.876098425   17.532659832
   -2.967059728   -3.141592654  -95.128906253  -36.407860614   17.608005943
   -2.792526803   -3.141592654  -99.742865894  -16.550024012   17.649756332
   -2.617993878   -3.141592654 -101.058174724    0.637270032   17.938057726
   -2.443460953   -3.141592654  -99.895414388   11.403661754   18.431157123
   -2.268928028   -3.141592654  -97.520810964   14.573194550   18.908768494
   -2.094395102   -3.141592654  -95.158951200   11.736934344   19.330593898
   -1.919862177   -3.141592654  -93.553831690    6.641765596   20.091579198
   -1.745329252   -3.141592654  -92.699977076    3.864097244   21.962322119
   -1.570796327   -3.141592654  -91.843349378    7.107127134   25.651983675
   -1.396263402   -3.141592654  -89.780371918   17.627477286   31.257561535
   -1.221730476   -3.141592654  -85.366183983   33.463279947   37.962166562
   -1.047197551   -3.141592654  -78.035561234   50.144502252   44.184808318
   -0.872664626   -3.141592654  -68.095791618   62.562586472   48.106583191
   -0.698131701   -3.141592654  -56.656363251   66.889421837   48.298316738
   -0.523598776   -3.141592654  -45.296560711   61.581347091   44.128881685
   -0.349065850   -3.141592654  -35.674646197   47.211756448   35.866589367
   -0.174532925   -3.141592654  -29.222860600   25.635552858   24.499124118
    0.000000000   -3.141592654  -26.970564796   -0.357714574   11.483929403
    0.174532925   -3.141592654  -29.370814422  -26.918311385   -1.496608131
    0.349065850   -3.141592654  -36.089158032  -48.921543356  -12.719549646
    0.523598776   -3.141592654  -45.831000411  -60.658014156  -20.689321177
    0.698131701   -3.141592654  -56.397423437  -57.951916373  -24.474298477
    0.872664626   -3.141592654  -65.172712376  -40.502817543  -24.025188959
    1.047197551   -3.141592654  -69.932228237  -13.064369889  -20.276846864
    1.221730476   -3.141592654  -69.635547782   15.918026829  -14.836133824
    1.396263402   -3.141592654  -64.794222893   37.770320216   -9.337492960
    1.570796327   -3.141592654  -57.196362385   46.970088827   -4.824234793
    1.745329252   -3.141592654  -49.196914038   42.594600511   -1.469824826
    1.919862177   -3.141592654  -42.962583147   27.412775428    1.203011840
    2.094395102   -3.141592654  -40.003007971    5.837206534    3.834809705
    2.268928028   -3.141592654  -41.043397242  -17.749807402    6.795170450
    2.443460953   -3.141592654  -46.097343990  -39.579820213   10.010471791
    2.617993878   -3.141592654  -54.564662292  -56.352334342   13.067331848
    2.792526803   -3.141592654  -65.300697997  -65.226757539   15.479828691
    2.967059728   -3.141592654  -76.746127974  -64.369593281   16.949268579

   -3.141592654   -2.967059728  -83.540157640  -53.523332104   23.714030132
   -2.967059728   -2.967059728  -91.465004784  -36.456326612   23.886736272
   -2.792526803   -2.967059728  -96.091232420  -16.590010113   23.727429130
   -2.617993878   -2.967059728  -97.398813500    0.764668632   23.546470841
   -2.443460953   -2.967059728  -96.204152985   11.610937822   23.438059182
   -2.268928028   -2.967059728  -93.793539924   14.781787997   23.396803478
   -2.094395102   -2.967059728  -91.381201006   12.181432448   23.577500149
   -1.919862177   -2.967059728  -89.633884409    7.958352033   24.454583821
   -1.745329252   -2.967059728  -88.418939768    6.794920107   26.692102743
   -1.570796327   -2.967059728  -86.881881466   11.967024208   30.715404141
   -1.396263402   -2.967059728  -83.835148599   23.876996309   36.247672239
