#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
   -3.141592654  -73.858294125  -55.159678206
   -2.967059728  -82.037849966  -37.940023172
   -2.792526803  -86.976295856  -18.788225403
   -2.617993878  -88.752686697   -2.396340975
   -2.443460953  -88.187443617    7.588359945
   -2.268928028  -86.578469171    9.507722427
   -2.094395102  -85.283447178    4.420435729
   -1.919862177  -85.222507975   -3.806771712
   -1.745329252  -86.477715066   -9.746216236
   -1.570796327  -88.218655573   -8.858776448
   -1.396263402  -89.084362485    0.138962277
   -1.221730476  -87.837100862   14.604138644
   -1.047197551  -83.946677577   29.550607668
   -0.872664626  -77.764066004   40.189246651
   -0.698131701  -70.316410690   43.837876727
   -0.523598776  -62.882932874   40.080504613
   -0.349065850  -56.675159164   30.046207809
   -0.174532925  -52.653145428   15.319330685
    0.000000000  -51.489499420   -2.379976259
    0.174532925  -53.522471314  -20.865627644
    0.349065850  -58.618374581  -36.819977844
    0.523598776  -65.950389721  -45.741792905
    0.698131701  -73.885364643  -43.093367861
    0.872664626  -80.171222817  -26.801629080
    1.047197551  -82.569342152    0.651241531
    1.221730476  -79.696981314   32.117876189
    1.396263402  -71.661354090   58.306532675
    1.570796327  -60.102242370   71.539825169
    1.745329252  -47.638482129   68.561029680
    1.919862177  -37.021280423   50.999469587
    2.094395102  -30.395361027   23.823162600
    2.268928028  -28.899991324   -6.778990037
    2.443460953  -32.609206927  -34.906219992
    2.617993878  -40.657029419  -55.834520374
    2.792526803  -51.490799845  -66.468559495
    2.967059728  -63.185777551  -65.814692100
