#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  36
#! SET periodic_psi true
   -3.141592654   -3.141592654  -67.644084803  -55.756847647   18.963087681
   -2.967059728   -3.141592654  -75.978569243  -38.801230722   19.759217977
   -2.792526803   -3.141592654  -80.979662665  -18.433581421   20.096407886
   -2.617993878   -3.141592654  -82.532525617   -0.145315515   20.207790233
   -2.443460953   -3.141592654  -81.407449947   11.734971787   20.190242199
   -2.268928028   -3.141592654  -78.904366762   15.661250664   20.102183365
   -2.094395102   -3.141592654  -76.311796281   13.266334198   20.198621766
   -1.919862177   -3.141592654  -74.409520414    8.533093902   21.034210285
   -1.745329252   -3.141592654  -73.194643406    6.115144129   23.263884223
   -1.570796327   -3.141592654  -71.932161010    9.439116142   27.195110935
   -1.396263402   -3.141592654  -69.511235075   19.239667125   32.390852710
   -1.221730476   -3.141592654  -64.965947144   33.157903453   37.645933089
   -1.047197551   -3.141592654  -57.942313950   46.794412857   41.403384601
   -0.872664626   -3.141592654  -48.894322473   55.706812533   42.373467860
   -0.698131701   -3.141592654  -38.921365890   57.154791480   40.010410212
   -0.523598776   -3.141592654  -29.391383766   50.738523415   34.584511246
   -0.349065850   -3.141592654  -21.575066677   37.845245911   26.909780487
   -0.174532925   -3.141592654  -16.429900826   20.459895081   17.923391141
    0.000000000   -3.141592654  -14.566117749    0.595956088    8.434484918
    0.174532925   -3.141592654  -16.227171871  -19.490415004   -0.887481087
    0.349065850   -3.141592654  -21.187412928  -36.609589512   -9.322208301
    0.523598776   -3.141592654  -28.577067716  -46.605154420  -15.994442751
    0.698131701   -3.141592654  -36.805131824  -45.761190122  -20.001044284
    0.872664626   -3.141592654  -43.828835422  -32.928471336  -20.776452694
    1.047197551   -3.141592654  -47.758144699  -11.109177712  -18.472806026
    1.221730476   -3.141592654  -47.562216090   13.085282498  -14.029898297
    1.396263402   -3.141592654  -43.493041625   32.145261054   -8.808509654
