#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  36
#! SET periodic_psi true
    2.094395102   -3.141592654  -41.342882929    5.444108194    2.701178520
    2.268928028   -3.141592654  -42.607825438  -19.856665761    5.715886332
    2.443460953   -3.141592654  -48.125141435  -42.607376811    9.358672483
    2.617993878   -3.141592654  -57.108490039  -59.022864881   13.195532037
    2.792526803   -3.141592654  -68.196339615  -66.453901018   16.596711057
    2.967059728   -3.141592654  -79.702238815  -63.831223988   18.991449783

   -3.141592654   -2.967059728  -85.806980145  -51.663647338   26.425129722
   -2.967059728   -2.967059728  -93.436799869  -35.072400931   26.365933416
   -2.792526803   -2.967059728  -97.913067878  -16.297132022   25.553208740
   -2.617993878   -2.967059728  -99.258582826    0.108879378   24.699682343
   -2.443460953   -2.967059728  -98.216046384   10.650987674   24.260129419
   -2.268928028   -2.967059728  -95.950189540   14.169756029   24.352144261
   -2.094395102   -2.967059728  -93.588150623   12.229820215   24.971562709
   -1.919862177   -2.967059728  -91.782875631    8.515444681   26.272312202
   -1.745329252   -2.967059728  -90.460889831    7.351615186   28.646529554
   -1.570796327   -2.967059728  -88.868653285   11.966321911   32.454978946
   -1.396263402   -2.967059728  -85.891571090   23.069534148   37.563695630
   -1.221730476   -2.967059728  -80.552239050   38.423841081   43.040050623
   -1.047197551   -2.967059728  -72.474957818   53.604709563   47.310175847
   -0.872664626   -2.967059728  -62.129962764   63.634792245   48.696977752
   -0.698131701   -2.967059728  -50.764885018   64.820654875   46.063495187
   -0.523598776   -2.967059728  -40.081600468   55.848473260   39.197568013
   -0.349065850   -2.967059728  -31.791283553   37.721950524   28.805976310
   -0.174532925   -2.967059728  -27.277566120   13.125512245   16.222135778
    0.000000000   -2.967059728  -27.363355560  -14.311311011    3.102065147
    0.174532925   -2.967059728  -32.169825363  -40.151443957   -8.818812360
    0.349065850   -2.967059728  -40.974693834  -59.280144432  -17.923934820
    0.523598776   -2.967059728  -52.157000872  -66.627996558  -23.033083666
    0.698131701   -2.967059728  -63.344616298  -59.107904192  -23.759061469
    0.872664626   -2.967059728  -71.949117087  -37.591048478  -20.766157244
    1.047197551   -2.967059728  -75.949937544   -7.576296356  -15.586902858
    1.221730476   -2.967059728  -74.589964680   22.376783611  -10.056490394
    1.396263402   -2.967059728  -68.627961096   44.016263331   -5.553560305
    1.570796327   -2.967059728  -60.005856015   52.424161973   -2.518808027
    1.745329252   -2.967059728  -51.137196756   47.099698427   -0.481318699
    1.919862177   -2.967059728  -44.200751723   30.951056330    1.485318281
    2.094395102   -2.967059728  -40.707401817    8.417752314    4.210168929
    2.268928028   -2.967059728  -41.370612152  -15.960491387    8.043962127
    2.443460953   -2.967059728  -46.150050710  -38.157523508   12.776938492
    2.617993878   -2.967059728  -54.357333049  -54.720759700   17.741658150
    2.792526803   -2.967059728  -64.762670777  -63.058338630   22.084519999
    2.967059728   -2.967059728  -75.794487094  -61.851873453   25.081403772

   -3.141592654   -2.792526803  -80.935815058  -51.002992172   28.680649290
   -2.967059728   -2.792526803  -88.565513327  -35.617076728   28.782945702
   -2.792526803   -2.792526803  -93.188426550  -17.309430726   27.979079755
   -2.617993878   -2.792526803  -94.702954649   -0.740137816   26.959092136
   -2.443460953   -2.792526803  -93.768741848   10.278118318   26.205860915
   -2.268928028   -2.792526803  -91.520404831   14.349143828   25.941349144
   -2.094395102   -2.792526803  -89.072965118   13.061933526   26.305440960
   -1.919862177   -2.792526803  -87.044296752   10.307564166   27.540360308
   -1.745329252   -2.792526803  -85.297348678   10.479819476   29.975665336
   -1.570796327   -2.792526803  -83.036691545   16.458994956   33.731096953
   -1.396263402   -2.792526803  -79.201646183   28.233023608   38.338620664
   -1.221730476   -2.792526803  -73.002774241   42.843835118   42.608356497
   -1.047197551   -2.792526803  -64.344564547   55.580448981   44.940211053
   -0.872664626   -2.792526803  -53.969415173   61.851155688   43.919200694
   -0.698131701   -2.792526803  -43.283142700   58.837087285   38.875270889
   -0.523598776   -2.792526803  -33.978209301   46.199927923   30.112197140
   -0.349065850   -2.792526803  -27.604644120   25.659046183   18.740733914
   -0.174532925   -2.792526803  -25.291387867    0.263531710    6.314828830
    0.000000000   -2.792526803  -27.568586530  -26.275758276   -5.493601755
    0.174532925   -2.792526803  -34.268381397  -49.634413130  -15.129960418
    0.349065850   -2.792526803  -44.418698709  -65.055783893  -21.367235004
    0.523598776   -2.792526803  -56.239818520  -68.152932280  -23.578381878
    0.698131701   -2.792526803  -67.345915042  -56.800182397  -21.991027771
    0.872664626   -2.792526803  -75.306305828  -32.784054881  -17.724314217
    1.047197551   -2.792526803  -78.381638262   -2.063057485  -12.427115656
    1.221730476   -2.792526803  -76.115139033   27.068324960   -7.663585313
    1.396263402   -2.792526803  -69.463905743   47.202897898   -4.304031981
    1.570796327   -2.792526803  -60.402337288   54.392345184   -2.285796353
    1.745329252   -2.792526803  -51.233146049   48.748826269   -0.840470793
    1.919862177   -2.792526803  -43.965745154   33.231840359    1.007296333
    2.094395102   -2.792526803  -39.973845511   11.890730973    3.971349608
    2.268928028   -2.792526803  -39.923109094  -11.307854069    8.241054286
    2.443460953   -2.792526803  -43.822470927  -32.861980873   13.475523530
    2.617993878   -2.792526803  -51.109391454  -49.634839686   18.929431298
    2.792526803   -2.792526803  -60.709756880  -59.054476493   23.705445631
    2.967059728   -2.792526803  -71.181911752  -59.504253617   27.063771548

   -3.141592654   -2.617993878  -75.995064490  -50.035436475   27.408227188
   -2.967059728   -2.617993878  -83.572401290  -35.891249952   27.929077652
   -2.792526803   -2.617993878  -88.305675716  -18.193095207   27.510183128
   -2.617993878   -2.617993878  -89.984150965   -1.661695140   26.695778955
   -2.443460953   -2.617993878  -89.186404045    9.672033129   25.921248523
   -2.268928028   -2.617993878  -87.001584951   14.259415949   25.478927373
   -2.094395102   -2.617993878  -84.509489559   13.709375317   25.625380748
   -1.919862177   -2.617993878  -82.280831202   12.003173388   26.650460030
   -1.745329252   -2.617993878  -80.129288413   13.430908694   28.784437659
   -1.570796327   -2.617993878  -77.258586725   20.409889468   31.924386866
   -1.396263402   -2.617993878  -72.711130575   32.241178417   35.379980056
   -1.221730476   -2.617993878  -65.913692322   45.440659276   37.896883947
   -1.047197551   -2.617993878  -57.037145965   55.281069037   38.053115701
   -0.872664626   -2.617993878  -47.038077372   57.768873667   34.823066219
   -0.698131701   -2.617993878  -37.397842286   51.025118184   28.003304451
   -0.523598776   -2.617993878  -29.718931717   35.596094365   18.296772692
   -0.349065850   -2.617993878  -25.334696772   13.742685405    7.046829317
   -0.174532925   -2.617993878  -25.096265902  -11.315724360   -4.142448013
    0.000000000   -2.617993878  -29.251348428  -35.970357928  -13.726505152
    0.174532925   -2.617993878  -37.385553478  -56.204648684  -20.451282423
    0.349065850   -2.617993878  -48.354063509  -67.799218441  -23.576069233
    0.523598776   -2.617993878  -60.319612382  -67.148990328  -23.069677687
    0.698131701   -2.617993878  -70.986105617  -52.982159346  -19.716201434
    0.872664626   -2.617993878  -78.145293212  -27.685223221  -14.912033319
    1.047197551   -2.617993878  -80.337584169    2.739106020  -10.175265559
    1.221730476   -2.617993878  -77.339244570   30.564109808   -6.585117217
    1.396263402   -2.617993878  -70.207996734   49.266531190   -4.421234918
    1.570796327   -2.617993878  -60.868896340   55.658115825   -3.202066669
    1.745329252   -2.617993878  -51.478977424   50.169820197   -2.060461702
    1.919862177   -2.617993878  -43.889190204   35.605490217   -0.187277841
    2.094395102   -2.617993878  -39.369510230   15.573231502    2.874564460
    2.268928028   -2.617993878  -38.568472170   -6.464086984    7.131910607
    2.443460953   -2.617993878  -41.559226219  -27.427279597   12.205101787
    2.617993878   -2.617993878  -47.903535180  -44.423337027   17.440317345
    2.792526803   -2.617993878  -56.673994246  -54.877139375   22.080627188
    2.967059728   -2.617993878  -66.549468887  -56.902733179   25.504026711

   -3.141592654   -2.443460953  -71.498144455  -48.672717229   23.772022491
   -2.967059728   -2.443460953  -78.940394684  -35.650935370   24.780856610
   -2.792526803   -2.443460953  -83.699394584  -18.655190243   24.899405573
   -2.617993878   -2.443460953  -85.487425098   -2.393221829   24.461701481
   -2.443460953   -2.443460953  -84.814608160    9.020410879   23.812859456
   -2.268928028   -2.443460953  -82.715422068   13.980487329   23.280646397
   -2.094395102   -2.443460953  -80.217891153   14.101532914   23.191847113
   -1.919862177   -2.443460953  -77.841609403   13.335219855   23.832543911
   -1.745329252   -2.443460953  -75.370561124   15.735615336   25.309106017
   -1.570796327   -2.443460953  -72.042593564   23.226829199   27.342187130
   -1.396263402   -2.443460953  -67.030419245   34.547024488   29.150385639
   -1.221730476   -2.443460953  -59.972006211   45.913600184   29.594920326
   -1.047197551   -2.443460953  -51.259266178   52.798538102   27.585528591
   -0.872664626   -2.443460953  -41.989280413   51.899757909   22.542521914
   -0.698131701   -2.443460953  -33.642327927   42.223750304   14.669110489
   -0.523598776   -2.443460953  -27.673702424   25.041950643    4.925848203
   -0.349065850   -2.443460953  -25.173728154    2.977207551   -5.270155892
   -0.174532925   -2.443460953  -26.719489190  -20.747363148  -14.403712234
    0.000000000   -2.443460953  -32.308527658  -42.783754358  -21.170093319
    0.174532925   -2.443460953  -41.340702411  -59.598388636  -24.709167231
    0.349065850   -2.443460953  -52.588660151  -67.645241433  -24.822261891
    0.523598776   -2.443460953  -64.260495936  -64.109532072  -22.051971502
    0.698131701   -2.443460953  -74.236087571  -48.350226864  -17.603179980
    0.872664626   -2.443460953  -80.559163476  -22.958469842  -12.928633992
    1.047197551   -2.443460953  -82.007183791    6.418153080   -9.193130942
    1.221730476   -2.443460953  -78.492913562   32.807338844   -6.868428358
    1.396263402   -2.443460953  -71.072756216   50.449274846   -5.671119122
    1.570796327   -2.443460953  -61.562075758   56.585825796   -4.853526216
    1.745329252   -2.443460953  -51.972423604   51.639928635   -3.645160632
    1.919862177   -2.443460953  -44.040031255   38.106316128   -1.560853648
    2.094395102   -2.443460953  -38.983385719   19.201613502    1.524899471
    2.268928028   -2.443460953  -37.464812010   -1.941709465    5.450803534
    2.443460953   -2.443460953  -39.620803721  -22.487166213    9.881228870
    2.617993878   -2.443460953  -45.109807420  -39.679502832   14.375965159
    2.792526803   -2.443460953  -53.114641848  -50.936873938   18.442680681
    2.967059728   -2.443460953  -62.405973406  -54.199861502   21.660732672

   -3.141592654   -2.268928028  -67.760551646  -47.009957686   18.840822564
   -2.967059728   -2.268928028  -74.994310474  -34.911438048   20.169814744
   -2.792526803   -2.268928028  -79.692217850  -18.659695513   20.710061578
   -2.617993878   -2.268928028  -81.526294441   -2.869949314   20.595145978
   -2.443460953   -2.268928028  -80.955012893    8.388902989   20.071602398
   -2.268928028   -2.268928028  -78.955246416   13.532614300   19.464181928
   -2.094395102   -2.268928028  -76.496266673   14.154188152   19.107955866
   -1.919862177   -2.268928028  -74.052058640   14.071074629   19.230762017
   -1.745329252   -2.268928028  -71.399789022   17.025327249   19.803656250
   -1.570796327   -2.268928028  -67.837332268   24.497177966   20.427414808
   -1.396263402   -2.268928028  -62.672994348   34.846587014   20.346155188
   -1.221730476   -2.268928028  -55.723278287   44.219893910   18.669721916
   -1.047197551   -2.268928028  -47.534434140   48.433273199   14.729705147
   -0.872664626   -2.268928028  -39.265250921   44.862026380    8.397324514
   -0.698131701   -2.268928028  -32.330983182   33.254978400    0.202859771
   -0.523598776   -2.268928028  -28.006553924   15.413199289   -8.765196777
   -0.349065850   -2.268928028  -27.138563674   -5.847985937  -17.150616836
   -0.174532925   -2.268928028  -30.056113415  -27.443087703  -23.646400592
    0.000000000   -2.268928028  -36.557123076  -46.424673271  -27.287924237
    0.174532925   -2.268928028  -45.930986518  -59.885870870  -27.682460689
    0.349065850   -2.268928028  -56.963824208  -65.021910413  -25.182469394
    0.523598776   -2.268928028  -68.002419209  -59.707588602  -20.815567005
    0.698131701   -2.268928028  -77.159920048  -43.614672564  -16.014190304
    0.872664626   -2.268928028  -82.722008222  -19.121419568  -12.060609827
    1.047197551   -2.268928028  -83.626261104    8.796329927   -9.601822352
    1.221730476   -2.268928028  -79.812171991   33.961120286   -8.473401105
    1.396263402   -2.268928028  -72.244737834   51.125967380   -7.932092067
    1.570796327   -2.268928028  -62.597778914   57.580594993   -7.130429506
    1.745329252   -2.268928028  -52.767626610   53.442143167   -5.537805805
    1.919862177   -2.268928028  -44.440049878   40.815557005   -3.068094728
    2.094395102   -2.268928028  -38.841561043   22.650105526    0.063135781
    2.268928028   -2.268928028  -36.675155027    1.973295313    3.555678352
    2.443460953   -2.268928028  -38.128718271  -18.411347953    7.159126326
    2.617993878   -2.268928028  -42.915515284  -35.772917009   10.685726451
    2.792526803   -2.268928028  -50.278256229  -47.535321283   13.941123793
    2.967059728   -2.268928028  -59.041736179  -51.593269118   16.725962741

   -3.141592654   -2.094395102  -64.959772866  -45.307152800   13.031031445
   -2.967059728   -2.094395102  -71.955598744  -33.906995352   14.366839949
   -2.792526803   -2.094395102  -76.540807906  -18.369017397   15.072649776
   -2.617993878   -2.094395102  -78.377656175   -3.161179120   15.136841094
   -2.443460953   -2.094395102  -77.889722800    7.779458316   14.711688015
   -2.268928028   -2.094395102  -76.000716751   12.930006562   14.071080842
   -2.094395102   -2.094395102  -73.625676568   13.828224593   13.488211034
   -1.919862177   -2.094395102  -71.207550275   14.084742290   13.082482554
   -1.745329252   -2.094395102  -68.540475185   17.112513377   12.688583356
   -1.570796327   -2.094395102  -64.998611275   24.055335183   11.839347543
   -1.396263402   -2.094395102  -60.013593961   33.106934366    9.888657486
   -1.221730476   -2.094395102  -53.529494615   40.549643605    6.274330055
   -1.047197551   -2.094395102  -46.169273294   42.628006762    0.789754449
   -0.872664626   -2.094395102  -39.076009392   37.307002195   -6.258726501
   -0.698131701   -2.094395102  -33.548894637   24.878753919  -14.079575970
   -0.523598776   -2.094395102  -30.669306246    7.455459910  -21.556788451
   -0.349065850   -2.094395102  -31.061119300  -12.124737631  -27.512238410
   -0.174532925   -2.094395102  -34.852253285  -31.045269920  -30.968344230
    0.000000000   -2.094395102  -41.709521320  -46.876490529  -31.406164308
    0.174532925   -2.094395102  -50.898569759  -57.422618720  -28.954876216
    0.349065850   -2.094395102  -61.312111447  -60.590090866  -24.472995781
    0.523598776   -2.094395102  -71.507729258  -54.731853403  -19.319190782
    0.698131701   -2.094395102  -79.852003585  -39.462418297  -14.925811854
    0.872664626   -2.094395102  -84.824722756  -16.571838782  -12.203701030
    1.047197551   -2.094395102  -85.424381363    9.824948631  -11.194159107
    1.221730476   -2.094395102  -81.509754004   34.244832613  -11.150040152
    1.396263402   -2.094395102  -73.886301381   51.626778788  -11.012094036
    1.570796327   -2.094395102  -64.081925812   58.940629216   -9.978349724
    1.745329252   -2.094395102  -53.927160146   55.769853779   -7.834828701
    1.919862177   -2.094395102  -45.127880169   43.817755437   -4.894833873
    2.094395102   -2.094395102  -38.975395739   25.924046273   -1.677246090
    2.268928028   -2.094395102  -36.234914017    5.233402597    1.410190332
    2.443460953   -2.094395102  -37.130439468  -15.290467002    4.201812251
    2.617993878   -2.094395102  -41.387983442  -32.840964367    6.731153263
    2.792526803   -2.094395102  -48.260654919  -44.863368249    9.065075242
    2.967059728   -2.094395102  -56.590232821  -49.321852049   11.205178784

   -3.141592654   -1.919862177  -63.243385350  -43.876683600    6.425926595
   -2.967059728   -1.919862177  -70.025056778  -32.919329451    7.509894258
   -2.792526803   -1.919862177  -74.486563887  -17.956179988    8.206438561
   -2.617993878   -1.919862177  -76.301127930   -3.303123269    8.405027545
   -2.443460953   -1.919862177  -75.874659817    7.260141073    8.150100179
   -2.268928028   -1.919862177  -74.091651640   12.276495859    7.606478736
   -2.094395102   -1.919862177  -71.829497702   13.200908891    6.923572684
   -1.919862177   -1.919862177  -69.522125599   13.406868782    6.082972806
   -1.745329252   -1.919862177  -67.003331336   16.012508190    4.800152669
   -1.570796327   -1.919862177  -63.731145291   21.966660862    2.589191141
   -1.396263402   -1.919862177  -59.236232332   29.510544657   -1.031681708
   -1.221730476   -1.919862177  -53.529420959   35.242889349   -6.262680075
   -1.047197551   -1.919862177  -47.229028608   35.881238471  -12.845832383
   -0.872664626   -1.919862177  -41.388453924   29.853661626  -20.064147272
   -0.698131701   -1.919862177  -37.149398983   17.762461376  -26.910264921
   -0.523598776   -1.919862177  -35.401492439    1.786113992  -32.312468861
   -0.349065850   -1.919862177  -36.586125809  -15.405178817  -35.373203989
   -0.174532925   -1.919862177  -40.698270461  -31.396873668  -35.566082324
    0.000000000   -1.919862177  -47.360508859  -44.354860523  -32.919017287
    0.174532925   -1.919862177  -55.908431112  -52.784687633  -28.105837614
    0.349065850   -1.919862177  -65.421670608  -55.155146219  -22.390609180
    0.523598776   -1.919862177  -74.709355295  -49.995126966  -17.262959761
    0.698131701   -1.919862177  -82.371438962  -36.495943690  -13.930275349
    0.872664626   -1.919862177  -87.003501876  -15.583888149  -12.790880058
    1.047197551   -1.919862177  -87.557936969    9.530539678  -13.281322431
    1.221730476   -1.919862177  -83.720840141   33.848341906  -14.193220786
    1.396263402   -1.919862177  -76.096814465   52.149850765  -14.309439272
    1.570796327   -1.919862177  -66.085892101   60.781511309  -12.980877591
    1.745329252   -1.919862177  -55.510266507   58.653005481  -10.324635985
    1.919862177   -1.919862177  -46.161490226   47.108161423   -6.997724193
    2.094395102   -1.919862177  -39.442920033   29.034732233   -3.753321770
    2.268928028   -1.919862177  -36.197779064    7.876195785   -1.072635938
    2.443460953   -1.919862177  -36.672982476  -13.094788375    0.943623668
    2.617993878   -1.919862177  -40.573825895  -30.918458700    2.489734973
    2.792526803   -1.919862177  -47.123596992  -43.065315300    3.832200458
    2.967059728   -1.919862177  -55.148418663  -47.640816402    5.147532977

   -3.141592654   -1.745329252  -62.734617383  -42.897193690   -0.703267767
   -2.967059728   -1.745329252  -69.352535098  -32.063871630    0.105727074
   -2.792526803   -1.745329252  -73.690249460  -17.426197622    0.857919024
   -2.617993878   -1.745329252  -75.448754001   -3.195708918    1.338842907
   -2.443460953   -1.745329252  -75.038503346    6.987576269    1.442021961
   -2.268928028   -1.745329252  -73.328719352   11.727687683    1.170148706
   -2.094395102   -1.745329252  -71.183978365   12.394473683    0.520370983
   -1.919862177   -1.745329252  -69.053049778   12.137800189   -0.652051208
   -1.745329252   -1.745329252  -66.826748604   13.849369142   -2.704780401
   -1.570796327   -1.745329252  -64.045723381   18.431153505   -6.088844537
   -1.396263402   -1.745329252  -60.307830641   24.363704817  -11.088810846
   -1.221730476   -1.745329252  -55.627224403   28.710028392  -17.546569363
   -1.047197551   -1.745329252  -50.538789189   28.682304853  -24.772887101
   -0.872664626   -1.745329252  -45.937948076   23.033948384  -31.683718892
   -0.698131701   -1.745329252  -42.774865541   12.429395585  -37.099005778
   -0.523598776   -1.745329252  -41.760131856   -1.156257758  -40.047007191
   -0.349065850   -1.745329252  -43.209035906  -15.441686143  -39.991696931
   -0.174532925   -1.745329252  -47.071180447  -28.549050813  -36.952399007
    0.000000000   -1.745329252  -53.026415050  -39.259379872  -31.563572364
    0.174532925   -1.745329252  -60.573404331  -46.656008868  -25.010859548
    0.349065850   -1.745329252  -69.037128880  -49.507590116  -18.815324920
    0.523598776   -1.745329252  -77.482620218  -46.168613699  -14.386536148
    0.698131701   -1.745329252  -84.687501092  -35.103325026  -12.528916803
    0.872664626   -1.745329252  -89.267637107  -16.236703562  -13.073838249
    1.047197551   -1.745329252  -90.030360191    8.033417336  -14.941403714
    1.221730476   -1.745329252  -86.422881582   32.922251437  -16.631162286
    1.396263402   -1.745329252  -78.834957032   52.745045129  -16.921207339
    1.570796327   -1.745329252  -68.571811530   63.016804246  -15.381973766
    1.745329252   -1.745329252  -57.502813728   61.920641069  -12.429643431
    1.919862177   -1.745329252  -47.557723023   50.517734045   -8.975926457
    2.094395102   -1.745329252  -40.285445729   31.878720925   -5.921781502
    2.268928028   -1.745329252  -36.616509712    9.871804577   -3.779752509
    2.443460953   -1.745329252  -36.810699326  -11.823307022   -2.597461734
    2.617993878   -1.745329252  -40.529057717  -30.036221322   -2.067160928
    2.792526803   -1.745329252  -46.934502655  -42.245010590   -1.767428252
    2.967059728   -1.745329252  -54.808061320  -46.719585994   -1.356809445

   -3.141592654   -1.570796327  -63.450633288  -42.290765194   -7.400702565
   -2.967059728   -1.570796327  -69.935624885  -31.194700557   -6.642569346
   -2.792526803   -1.570796327  -74.119090262  -16.582148671   -5.585853829
   -2.617993878   -1.570796327  -75.752244828   -2.637274391   -4.602287864
   -2.443460953   -1.570796327  -75.280931561    7.119949986   -3.997427523
   -2.268928028   -1.570796327  -73.589532212   11.377902422   -3.946329155
   -2.094395102   -1.570796327  -71.554620836   11.459711665   -4.574157329
   -1.919862177   -1.570796327  -69.656811281   10.340723311   -6.086710255
   -1.745329252   -1.570796327  -67.850167989   10.764909142   -8.836132162
   -1.570796327   -1.570796327  -65.746726094   13.713015586  -13.179236820
   -1.396263402   -1.570796327  -62.975864807   18.050723462  -19.191997020
   -1.221730476   -1.570796327  -59.496001503   21.408965121  -26.404116860
   -1.047197551   -1.570796327  -55.689959494   21.497686553  -33.780211517
   -0.872664626   -1.570796327  -52.238136427   17.263986620  -39.959529998
   -0.698131701   -1.570796327  -49.874484710    9.193970221  -43.659813911
   -0.523598776   -1.570796327  -49.152345933   -1.214575622  -44.060615346
   -0.349065850   -1.570796327  -50.328148077  -12.301389968  -41.027917884
   -0.174532925   -1.570796327  -53.404558998  -22.842785809  -35.148398503
    0.000000000   -1.570796327  -58.223508253  -32.184879505  -27.632657839
    0.174532925   -1.570796327  -64.527627990  -39.762784714  -20.066720831
    0.349065850   -1.570796327  -71.916750522  -44.308720288  -14.048307673
    0.523598776   -1.570796327  -79.681443841  -43.663372615  -10.726168983
    0.698131701   -1.570796327  -86.697284089  -35.367450475  -10.409498367
    0.872664626   -1.570796327  -91.504195065  -18.354745780  -12.409896177
    1.047197551   -1.570796327  -92.687839264    5.594686898  -15.296605836
    1.221730476   -1.570796327  -89.422605397   31.633100917  -17.475498183
    1.396263402   -1.570796327  -81.894807918   53.383473693  -17.857612684
    1.570796327   -1.570796327  -71.356029920   65.430255326  -16.260575781
    1.745329252   -1.570796327  -59.769372227   65.255457750  -13.330646855
    1.919862177   -1.570796327  -49.237634819   53.733931896  -10.121251728
    2.094395102   -1.570796327  -41.472490793   34.222196291   -7.580989248
    2.268928028   -1.570796327  -37.492786155   11.085361690   -6.200696369
    2.443460953   -1.570796327  -37.561662082  -11.535559212   -5.968894862
    2.617993878   -1.570796327  -41.278291237  -30.216525970   -6.485424019
    2.792526803   -1.570796327  -47.720207864  -42.406860510   -7.194498026
    2.967059728   -1.570796327  -55.594698970  -46.534733002   -7.592655856

   -3.141592654   -1.396263402  -65.180565367  -41.780862421  -12.038252204
   -2.967059728   -1.396263402  -71.515127045  -30.044430670  -11.040362643
   -2.792526803   -1.396263402  -75.472447751  -15.225828606   -9.501180091
   -2.617993878   -1.396263402  -76.886049967   -1.545445472   -7.994782990
   -2.443460953   -1.396263402  -76.272972540    7.616603374   -7.025156356
   -2.268928028   -1.396263402  -74.560276940   11.104523938   -6.892726439
   -2.094395102   -1.396263402  -72.650607792   10.270176439   -7.753977848
   -1.919862177   -1.396263402  -71.058160016    7.978648010   -9.771138651
   -1.745329252   -1.396263402  -69.791013037    6.890481014  -13.197326524
   -1.570796327   -1.396263402  -68.511223305    8.143950007  -18.241753792
   -1.396263402   -1.396263402  -66.844157281   11.067900980  -24.786013530
   -1.221730476   -1.396263402  -64.645402093   13.902878002  -32.138449588
   -1.047197551   -1.396263402  -62.097207419   14.831668292  -39.062475720
   -0.872664626   -1.396263402  -59.629311188   12.876321857  -44.076245094
   -0.698131701   -1.396263402  -57.751427640    8.140777218  -45.917185056
   -0.523598776   -1.396263402  -56.891098151    1.412005350  -43.976579801
   -0.349065850   -1.396263402  -57.316004371   -6.463720863  -38.514088530
   -0.174532925   -1.396263402  -59.175513054  -14.982228676  -30.604551422
    0.000000000   -1.396263402  -62.562979067  -23.936762384  -21.885714968
    0.174532925   -1.396263402  -67.518824167  -32.830543435  -14.145548353
    0.349065850   -1.396263402  -73.914115976  -40.018472519   -8.861872026
    0.523598776   -1.396263402  -81.207511039  -42.563487665   -6.795716494
    0.698131701   -1.396263402  -88.284986618  -37.020131314   -7.763667162
    0.872664626   -1.396263402  -93.530533280  -21.473182907  -10.693799818
    1.047197551   -1.396263402  -95.265296793    2.659538847  -14.022029503
    1.221730476   -1.396263402  -92.392654194   30.227914192  -16.269179236
    1.396263402   -1.396263402  -84.929376696   54.042351721  -16.598320510
    1.570796327   -1.396263402  -74.116654601   67.772653347  -15.070193660
    1.745329252   -1.396263402  -62.043338695   68.295542197  -12.462940070
    1.919862177   -1.396263402  -50.998658000   56.404292436   -9.838199751
    2.094395102   -1.396263402  -42.855701639   35.806002189   -8.079731714
    2.268928028   -1.396263402  -38.712631687   11.383681749   -7.596813814
    2.443460953   -1.396263402  -38.824426254  -12.245182362   -8.305851381
    2.617993878   -1.396263402  -42.713446544  -31.374180887   -9.729961494
    2.792526803   -1.396263402  -49.350346914  -43.383185021  -11.206055239
    2.967059728   -1.396263402  -57.342556347  -46.850740955  -12.101633473

   -3.141592654   -1.221730476  -67.425906883  -41.095712043  -13.090239694
   -2.967059728   -1.221730476  -73.558772372  -28.506680149  -11.804701485
