#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  36
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  36
#! SET periodic_psi true
   -3.141592654   -3.141592654  -51.156119140  -54.488928595   17.677825290
   -2.967059728   -3.141592654  -59.543408498  -40.498091205   18.746787715
   -2.792526803   -3.141592654  -65.011025874  -21.788900293   18.873471959
   -2.617993878   -3.141592654  -67.172690121   -3.487270853   18.559642138
   -2.443460953   -3.141592654  -66.529567727    9.726687794   18.410865059
   -2.268928028   -3.141592654  -64.211399711   15.598417234   18.900113663
   -2.094395102   -3.141592654  -61.460997256   15.091265434   20.300142624
   -1.919862177   -3.141592654  -59.114903442   11.663729826   22.739197894
   -1.745329252   -3.141592654  -57.313800361    9.492313216   26.210981869
   -1.570796327   -3.141592654  -55.547511394   11.585553943   30.446488022
   -1.396263402   -3.141592654  -52.976126999   18.598964212   34.758487981
   -1.221730476   -3.141592654  -48.865427320   28.723490661   38.072824967
   -1.047197551   -3.141592654  -42.954459277   38.610506214   39.272236172
   -0.872664626   -3.141592654  -35.594452954   44.813723096   37.663529282
   -0.698131701   -3.141592654  -27.639898843   45.195533413   33.299026384
   -0.523598776   -3.141592654  -20.158609034   39.530490575   26.910881004
   -0.349065850   -3.141592654  -14.109445143   29.071464365   19.540737989
   -0.174532925   -3.141592654  -10.173250182   15.643389804   12.060124527
    0.000000000   -3.141592654   -8.718823719    0.876113991    4.938207995
    0.174532925   -3.141592654   -9.845769542  -13.640910909   -1.707993739
    0.349065850   -3.141592654  -13.336878160  -25.822331025   -7.802796279
    0.523598776   -3.141592654  -18.543148874  -32.771222827  -13.055264659
    0.698131701   -3.141592654  -24.297610514  -31.731506765  -16.871268516
    0.872664626   -3.141592654  -29.083508794  -21.791760029  -18.628515735
    1.047197551   -3.141592654  -31.497177171   -5.154834704  -18.040207711
    1.221730476   -3.141592654  -30.784981038   13.069350222  -15.430089797
    1.396263402   -3.141592654  -27.185743702   27.064482343  -11.631954053
    1.570796327   -3.141592654  -21.826983525   32.820759599   -7.625602193
    1.745329252   -3.141592654  -16.267116340   29.480667072   -4.107386939
    1.919862177   -3.141592654  -11.967745906   18.803759022   -1.281695361
    2.094395102   -3.141592654   -9.970415925    3.565871872    1.082174753
    2.268928028   -3.141592654  -10.843242306  -13.722329581    3.413896368
    2.443460953   -3.141592654  -14.764614663  -31.049940544    6.083003563
    2.617993878   -3.141592654  -21.566404349  -46.336726386    9.191410250
    2.792526803   -3.141592654  -30.669266499  -56.978209782   12.501208686
    2.967059728   -3.141592654  -41.017505573  -60.235370779   15.506809818

   -3.141592654   -2.967059728  -47.487202886  -52.632722445   23.856178158
   -2.967059728   -2.967059728  -55.665094398  -39.927660931   25.186415717
   -2.792526803   -2.967059728  -61.120472619  -22.125482102   25.224543165
   -2.617993878   -2.967059728  -63.373029871   -4.077630514   24.528540407
   -2.443460953   -2.967059728  -62.807719462    9.516579687   23.806383556
   -2.268928028   -2.967059728  -60.459561309   16.206371513   23.658863041
   -2.094395102   -2.967059728  -57.513148404   16.755454392   24.476671379
   -1.919862177   -2.967059728  -54.777555805   14.460585674   26.448120742
   -1.745329252   -2.967059728  -52.398570807   13.263448846   29.526895488
   -1.570796327   -2.967059728  -49.926209249   15.774934815   33.304149072
   -1.396263402   -2.967059728  -46.657437595   22.206493594   36.918582573
   -1.221730476   -2.967059728  -42.056196421   30.554852926   39.198186276
   -1.047197551   -2.967059728  -36.052863048   37.745815131   39.087010326
   -0.872664626   -2.967059728  -29.101019786   41.043257520   36.108848228
   -0.698131701   -2.967059728  -22.020673441   39.098374228   30.590415465
   -0.523598776   -2.967059728  -15.730861438   32.166596985   23.475379558
   -0.349065850   -2.967059728  -11.000329898   21.471871865   15.871446993
   -0.174532925   -2.967059728   -8.360977186    8.455142376    8.596510697
    0.000000000   -2.967059728   -8.108238657   -5.694859289    2.019791728
    0.174532925   -2.967059728  -10.327551586  -19.576203305   -3.804834757
    0.349065850   -2.967059728  -14.790733055  -30.980050667   -8.818332855
    0.523598776   -2.967059728  -20.799618300  -36.708566221  -12.745619529
    0.698131701   -2.967059728  -27.092583208  -33.864325572  -15.101772987
    0.872664626   -2.967059728  -32.063384744  -21.734875214  -15.489930869
    1.047197551   -2.967059728  -34.283161409   -3.053972993  -13.907379329
    1.221730476   -2.967059728  -33.074390542   16.517035031  -10.889984852
    1.396263402   -2.967059728  -28.825514530   30.906691028   -7.299526818
    1.570796327   -2.967059728  -22.820621881   36.289589860   -3.935682116
    1.745329252   -2.967059728  -16.713559933   32.277637520   -1.193772945
    1.919862177   -2.967059728  -11.974339498   21.109355686    1.022819062
    2.094395102   -2.967059728   -9.584598349    5.838060292    3.151793258
    2.268928028   -2.967059728  -10.029739468  -11.033492123    5.696328576
    2.443460953   -2.967059728  -13.427357701  -27.732836710    8.977914709
    2.617993878   -2.967059728  -19.603878168  -42.549582047   12.963003700
    2.792526803   -2.967059728  -28.038862760  -53.226157615   17.229535489
    2.967059728   -2.967059728  -37.782646732  -57.179849462   21.087304266

   -3.141592654   -2.792526803  -43.004679676  -50.350623637   26.966095153
   -2.967059728   -2.792526803  -50.920928384  -39.191466500   28.644409553
   -2.792526803   -2.792526803  -56.359856162  -22.579257464   28.829131889
   -2.617993878   -2.792526803  -58.747270384   -5.046579636   28.020519092
   -2.443460953   -2.792526803  -58.343666263    8.740070585   26.920310395
   -2.268928028   -2.792526803  -56.072927095   16.169194787   26.190739464
   -2.094395102   -2.792526803  -53.042534242   17.793029736   26.320614362
   -1.919862177   -2.792526803  -50.022557080   16.675867449   27.569241854
   -1.745329252   -2.792526803  -47.167735423   16.428366825   29.886315062
   -1.570796327   -2.792526803  -44.106373791   19.208532383   32.797493654
   -1.396263402   -2.792526803  -40.292294748   24.823235498   35.388584305
   -1.221730476   -2.792526803  -35.392326287   31.199907549   36.529779718
   -1.047197551   -2.792526803  -29.508489421   35.678901057   35.322889996
   -0.872664626   -2.792526803  -23.158338551   36.296459679   31.505328005
   -0.698131701   -2.792526803  -17.088610039   32.438503487   25.567493948
   -0.523598776   -2.792526803  -12.047323480   24.708739181   18.496715689
   -0.349065850   -2.792526803   -8.615230206   14.181561718   11.317606828
   -0.174532925   -2.792526803   -7.191977682    1.865089080    4.719318483
    0.000000000   -2.792526803   -8.017369494  -11.453687725   -1.026758309
    0.174532925   -2.792526803  -11.169678666  -24.496870019   -5.884940281
    0.349065850   -2.792526803  -16.409220091  -34.908456688   -9.778267314
    0.523598776   -2.792526803  -22.991040759  -39.263949120  -12.446468415
    0.698131701   -2.792526803  -29.580393447  -34.644355344  -13.538676098
    0.872664626   -2.792526803  -34.522173389  -20.625874512  -12.887891181
    1.047197551   -2.792526803  -36.408688885   -0.438352294  -10.725882460
    1.221730476   -2.792526803  -34.666966578   19.868963406   -7.694665690
    1.396263402   -2.792526803  -29.829865820   34.177423460   -4.570166825
    1.570796327   -2.792526803  -23.300677129   38.983640835   -1.914330293
    1.745329252   -2.792526803  -16.777869331   34.385102585    0.145262860
    1.919862177   -2.792526803  -11.695816997   23.016051604    1.897901562
    2.094395102   -2.792526803   -8.951020710    8.084724559    3.858100823
    2.268928028   -2.792526803   -8.941303201   -8.018502175    6.511827338
    2.443460953   -2.792526803  -11.733836924  -23.828847678   10.114465880
    2.617993878   -2.792526803  -17.168618972  -38.038407043   14.556281508
    2.792526803   -2.792526803  -24.806934857  -48.742081518   19.343278727
    2.967059728   -2.792526803  -33.826560062  -53.500426052   23.726680862

   -3.141592654   -2.617993878  -38.243712523  -47.643714357   27.122833285
   -2.967059728   -2.617993878  -45.829026704  -38.105356294   29.242396830
   -2.792526803   -2.617993878  -51.205455497  -22.874537145   29.800647594
   -2.617993878   -2.617993878  -53.723643992   -6.136370979   29.146858869
   -2.443460953   -2.617993878  -53.528542813    7.554351810   27.892152415
   -2.268928028   -2.617993878  -51.427140780   15.503710603   26.705149924
   -2.094395102   -2.617993878  -48.434810270   18.073238335   26.146508291
   -1.919862177   -2.617993878  -45.270239105   18.048118004   26.542888565
   -1.745329252   -2.617993878  -42.095239249   18.646522806   27.866701049
   -1.570796327   -2.617993878  -38.621257494   21.567886720   29.651476936
   -1.396263402   -2.617993878  -34.457725968   26.288386287   31.047312067
   -1.221730476   -2.617993878  -29.456195187   30.770396695   31.085304350
